Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,53.939999,53.950001,53.150002,53.290001,8900000,12.384271
2013-03-01,53.470001,55.220001,52.009998,53.91,6632400,12.528355
2013-02-01,52.490002,55.709999,50.799999,53.93,7806100,12.533003
2013-01-02,43.490002,53.369999,42.34,52.720001,11709800,12.251806
2012-12-03,44.25,44.400002,41.18,42.299999,7766900,9.830261
2012-11-01,43.82,44.75,41.59,44.450001,7533800,10.329908
2012-10-01,49.360001,49.990002,42.580002,43.419998,10569200,10.090542
2012-09-04,42.380001,48.900002,41.580002,48.540001,8184100,11.208267
2012-08-01,39.939999,44.599998,38.970001,42.529999,5844400,9.820511
2012-07-02,45.459999,46.049999,37.93,39.580002,9563700,9.139334
2012-06-01,41.959999,45.560001,41.400002,45.060001,8095800,10.404708
2012-05-01,47.369999,47.73,41.59,42.099998,8147400,9.72122
2012-04-02,57.119999,57.869999,44.450001,47.299999,10224000,10.764824
2012-03-01,57.84,59.18,55.240002,57.029999,6320500,12.979237
2012-02-01,55.52,60.860001,54.970001,57.68,7266100,13.127169
2012-01-03,53.650002,56.880001,50.279999,54.990002,8873500,12.514962
2011-12-01,51.939999,53.830002,48.689999,51.380001,6154700,11.693376
2011-11-01,57.50,58.880001,49.200001,51.619999,7147300,11.747996
2011-10-03,50.400002,61.48,48.41,58.59,9275400,13.334271
2011-09-01,51.869999,53.150002,46.119999,51.07,9339800,11.559722
2011-08-01,63.259998,63.57,46.490002,51.619999,10560100,11.684215
2011-07-01,65.599998,68.519997,60.060001,62.220001,7781600,14.083531
2011-06-01,62.310001,65.480003,60.299999,65.230003,5578200,14.764847
2011-05-02,65.650002,65.849998,60.990002,61.75,6692100,13.977146
2011-04-01,71.980003,74.25,61.400002,65.18,10741900,14.648601
2011-03-01,68.309998,73.220001,64.459999,71.699997,6230400,16.113909
2011-02-01,68.120003,69.620003,65.709999,66.699997,4800200,14.990206
2011-01-03,76.879997,77.919998,67.410004,67.709999,7541700,15.217195
2010-12-01,67.440002,76.879997,67.139999,76.080002,3490700,17.098274
2010-11-01,67.660004,69.790001,64.290001,66.150002,4772200,14.866599
2010-10-01,69.07,71.989998,65.860001,67.440002,7052300,15.156515
2010-09-01,58.73,67.989998,58.73,67.309998,5455500,14.92789
2010-08-02,61.599998,63.549999,56.73,57.279999,4589200,12.703455
2010-07-01,60.189999,63.360001,57.34,60.48,5991800,13.413145
2010-06-01,56.959999,64.50,55.939999,59.91,5704700,13.286732
2010-05-03,60.080002,60.959999,53.279999,57.529999,7368000,12.7589
2010-04-01,59.66,63.73,59.310001,59.939999,6962400,13.212318
2010-03-01,57.060001,62.369999,56.900002,58.810001,6046600,12.963238
2010-02-01,52.220001,56.98,49.549999,56.900002,6943800,12.542225
2010-01-04,56.02,59.130001,51.610001,51.91,7927300,11.4423
2009-12-01,51.689999,56.189999,51.220001,55.27,5550100,12.182931
2009-11-02,46.16,52.990002,45.77,50.970001,6353000,11.2351
2009-10-01,48.82,49.73,45.240002,46.00,9694000,10.139584
2009-09-01,43.380001,50.099998,42.919998,48.490002,7943200,10.639708
2009-08-03,43.77,45.34,40.00,43.23,8528300,9.485555
2009-07-01,37.279999,43.599998,33.810001,43.029999,12763000,9.44167
2009-06-01,35.419998,38.150002,34.610001,36.779999,9628700,8.070291
2009-05-01,30.66,36.650002,30.309999,34.560001,11916700,7.527122
2009-04-01,26.700001,31.00,26.07,30.809999,13269000,6.710376
2009-03-02,23.540001,28.110001,22.610001,26.629999,11827000,5.799978
2009-02-02,26.35,29.34,23.65,24.200001,12400400,5.270728
2009-01-02,24.51,28.379999,24.16,26.559999,13413900,5.784732
2008-12-01,24.48,26.290001,21.870001,24.57,9515000,5.351313
2008-11-03,29.280001,30.00,21.10,25.15,13102300,5.477636
2008-10-01,33.369999,33.540001,22.799999,29.32,16444500,6.385856
2008-09-02,42.189999,42.639999,28.299999,33.310001,17485000,7.203983
2008-08-01,40.00,43.34,38.720001,41.279999,10516100,8.927662
2008-07-01,42.73,45.060001,35.43,39.389999,14509800,8.518909
2008-06-02,47.630001,49.48,41.759998,43.459999,13270500,9.399132
2008-05-01,43.549999,50.119999,41.91,49.110001,13576100,10.621063
2008-04-01,36.419998,44.50,35.07,43.689999,16383000,9.304797
2008-03-03,38.549999,39.07,32.650002,35.77,13299000,7.61805
2008-02-01,41.880001,44.720001,38.790001,38.919998,13129200,8.288915
2008-01-02,45.360001,45.650002,35.00,41.400002,17054500,8.817089
2007-12-03,42.32,46.709999,41.009998,45.360001,9034100,9.660462
2007-11-01,50.23,51.25,38.599998,42.150002,13621900,8.976819
2007-10-01,48.400002,55.799999,46.59,50.939999,12099200,10.848852
2007-09-04,48.130001,50.200001,45.630001,48.389999,8327100,10.274499
2007-08-01,49.330002,51.50,44.00,47.709999,9187300,10.130116
2007-07-02,50.50,54.73,49.380001,49.599998,11737800,10.531414
2007-06-01,49.709999,53.50,47.330002,50.380001,9229500,10.697029
2007-05-01,52.470001,54.369999,48.25,49.25,8727400,10.42378
