Date,Open,High,Low,Close,Volume,Adj Close
2013-04-01,39.439999,39.669998,39.23,39.580002,1120800,34.322777
2013-03-01,36.259998,39.669998,36.23,39.57,1076800,34.314102
2013-02-01,36.09,36.639999,35.34,36.50,969200,31.651876
2013-01-02,34.009998,36.110001,33.599998,36.00,827300,30.853889
2012-12-03,32.380001,34.240002,31.91,33.450001,659100,28.668407
2012-11-01,32.389999,33.209999,30.620001,32.240002,918400,27.631374
2012-10-01,32.740002,33.459999,31.469999,32.25,621000,27.284834
2012-09-04,32.549999,34.25,32.299999,32.619999,881300,27.59787
2012-08-01,34.060001,34.279999,32.43,32.610001,714800,27.589411
2012-07-02,33.82,34.919998,32.540001,33.869999,604700,28.288597
2012-06-01,31.709999,33.919998,31.139999,33.650002,813900,28.104853
2012-05-01,34.77,35.779999,31.84,32.259998,755200,26.943907
2012-04-02,33.259998,34.889999,31.99,34.73,691900,28.644932
2012-03-01,32.02,33.43,31.23,33.32,1024900,27.481979
2012-02-01,33.389999,33.900002,31.610001,32.00,841600,26.393257
2012-01-03,30.290001,33.57,29.34,33.09,655000,26.939611
2011-12-01,28.73,30.700001,27.889999,29.67,689800,24.155281
2011-11-01,29.74,31.25,26.440001,28.84,908200,23.479553
2011-10-03,28.030001,32.27,25.639999,30.98,1027700,24.877787
2011-09-01,32.779999,32.849998,26.43,28.26,1222400,22.693552
2011-08-01,34.939999,35.150002,26.799999,32.759998,1547600,26.307175
2011-07-01,33.189999,35.080002,33.139999,34.43,712900,27.240227
2011-06-01,36.02,36.07,31.709999,33.130001,810900,26.211699
2011-05-02,37.07,37.439999,34.02,36.080002,687500,28.545671
2011-04-01,35.18,37.509998,33.290001,36.900002,756100,28.849012
2011-03-01,34.07,35.150002,32.650002,35.009998,824000,27.371378
2011-02-01,32.98,34.259998,32.349998,33.93,800800,26.527018
2011-01-03,32.099998,33.080002,31.25,32.77,539900,25.290852
2010-12-01,30.98,32.389999,29.389999,31.85,735500,24.580826
2010-11-01,33.389999,34.380001,30.00,30.51,772300,23.546656
2010-10-01,32.779999,35.380001,31.719999,33.119999,882000,25.226816
2010-09-01,31.549999,33.25,30.959999,32.470001,1033900,24.731726
2010-08-02,31.870001,32.599998,29.559999,31.280001,1015800,23.825327
2010-07-01,27.940001,32.25,26.25,31.309999,1294600,23.52133
2010-06-01,29.26,32.009998,27.67,27.76,1202800,20.854427
2010-05-03,32.150002,33.529999,27.57,29.459999,1289300,22.131535
2010-04-01,31.870001,33.869999,30.73,31.969999,924400,23.693108
2010-03-01,29.299999,32.650002,29.07,31.73,743000,23.515244
2010-02-01,30.32,30.91,27.09,29.049999,919000,21.529083
2010-01-04,33.580002,33.98,29.780001,30.209999,1135300,22.050385
2009-12-01,30.91,35.240002,30.66,33.349998,978900,24.342281
2009-11-02,27.85,31.190001,26.60,30.610001,1106000,22.342348
2009-10-01,31.450001,31.85,26.799999,27.52,1062400,19.803514
2009-09-01,28.99,34.09,27.34,31.450001,1036300,22.631559
2009-08-03,25.99,31.16,25.83,29.370001,1404800,21.134783
2009-07-01,22.35,25.889999,19.35,25.610001,1078800,18.167904
2009-06-01,23.00,24.540001,20.43,22.370001,1167000,15.869427
2009-05-01,23.75,24.360001,19.790001,22.620001,2244700,16.046778
2009-04-01,20.73,26.84,20.02,23.99,2160500,16.663935
2009-03-02,18.540001,22.549999,15.53,21.42,2195700,14.878762
2009-02-02,22.360001,24.10,18.08,18.889999,1808400,13.121373
2009-01-02,27.440001,27.469999,19.91,22.559999,1858500,15.359994
2008-12-01,23.40,27.889999,17.51,27.360001,1651100,18.628078
2008-11-03,24.75,25.030001,14.65,23.879999,1490800,16.258717
2008-10-01,35.200001,35.57,17.809999,24.82,1472300,16.542997
2008-09-02,37.00,37.939999,31.17,35.560001,1221300,23.701412
2008-08-01,36.209999,37.00,33.029999,36.27,622700,24.174639
2008-07-01,30.879999,36.93,29.41,36.50,787300,24.046211
2008-06-02,35.93,37.380001,31.17,31.42,868400,20.699505
2008-05-01,35.00,38.25,33.32,36.00,573700,23.71681
2008-04-01,31.51,36.380001,31.50,35.040001,522900,22.795298
2008-03-03,30.25,32.450001,26.950001,31.07,718800,20.21261
2008-02-01,29.77,31.76,27.41,29.48,565900,19.178234
2008-01-02,29.370001,31.58,25.34,29.879999,704200,19.151205
2007-12-03,31.719999,34.32,28.82,29.379999,478900,18.830736
2007-11-01,35.400002,36.439999,28.620001,31.73,633200,20.336939
2007-10-01,36.610001,38.77,33.82,35.959999,421500,22.768394
2007-09-04,35.549999,38.52,33.23,36.669998,421600,23.217937
